yyse,ser_no,co_chg,dpt_code,year,cou_code,class,credit,tlec,tlab,forh,sel_code,cou_cname,cou_ename,tea_seq,tea_code,tea_cname,tea_ename,clsrom_1,clsrom_2,clsrom_3,clsrom_4,clsrom_5,clsrom_6,st1,day1,st2,day2,st3,day3,st4,day4,st5,day5,st6,day6,limit,tno,eno,co_select,sno,mark,co_rep,co_tp,co_gmark,co_eng,grpno,initsel,outside,pre_course,dpt_abbr,cou_teacno,chgitem,engmark
1002,14532,1,A410,A,A21 M8950,,2,2,0,2,7,比較企業金融法制專題研究一,Seminar on Comparative Enterprise & Finacial Laws (Ⅰ),14247,A01101,林仁光,JEN GUANG LIN,,法研5,,,,,,,,34,,,,,,,,,AM1*CGA,24,0,1,0,本課程以英語授課。,0,1,,3,0,0,0,,LAW,7351,,The course is conducted in English。
1002,32767,1,A210,F,A21 M8960,,2,2,0,2,7,比較企業金融法制專題研究二,Seminar on Comparative Enterprise and Finacial Laws (Ⅱ),14247,A01101,林仁光,JEN GUANG LIN,,,,,,,,,,34,,,,,,,,,AM1*CGA,24,0,1,0,本課程以英語授課。教室為法研5。,0,1,,3,0,0,0,Y,LAW,7352,,The course is conducted in English。
1002,32767,1,A410,A,A21 M8960,,2,2,0,2,7,比較企業金融法制專題研究二,Seminar on Comparative Enterprise and Finacial Laws (Ⅱ),14247,A01101,林仁光,JEN GUANG LIN,,,,,,,,,,34,,,,,,,,,AM1*CGA,24,0,1,0,本課程以英語授課。教室為法研5。,0,1,,3,0,0,0,Y,LAW,7352,,The course is conducted in English。
1002,11468,1,A210,F,A21 M8980,,2,2,0,2,7,比較企業金融法制專題研究四,Seminar on Comparative Enterprise & Finacial Laws (Ⅳ),14247,A01101,林仁光,JEN GUANG LIN,,,,,,,,,,34,,,,,,,,,AM1*CGA,24,0,1,0,本課程以英語授課。教室為法研5。,0,1,,3,0,0,0,Y,LAW,7043,,The course is conducted in English。
1002,11468,1,A410,A,A21 M8980,,2,2,0,2,7,比較企業金融法制專題研究四,Seminar on Comparative Enterprise & Finacial Laws (Ⅳ),14247,A01101,林仁光,JEN GUANG LIN,,,,,,,,,,34,,,,,,,,,AM1*CGA,24,0,1,0,本課程以英語授課。教室為法研5。,0,1,,3,0,0,0,Y,LAW,7043,,The course is conducted in English。
1002,64241,1,A210,F,A21 M9150,,2,2,0,2,7,租稅理論專題研究一,Seminar on Taxation (Ⅰ),5901,303041,李顯峰,HSIEN FENG LEE,法研4,,,,,,,56,,,,,,,,,,,AM1,20,0,1,0,,0,1,,1,0,0,0,,LAW,7361,,
1002,81708,1,A210,F,A21 M9390,,2,2,0,2,7,企業暨金融法專題研究一,Seminar on Legal Issues Relating to Enterprise and Finance (Ⅰ),11997,A01081,王文宇,WEN-YEU WANG,,法研1,,,,,,,,34,,,,,,,,,,24,0,2,0,,0,1,,1,0,0,0,,LAW,7024,,
1002,74690,1,A210,F,A21 M9520,,2,2,0,2,7,行政救濟法專題研究一,Seminar on Administrative Remedy Law (Ⅰ),14940,A01124,林明昕,LIN MING-XIN,,,法研6,,,,,,,,,34,,,,,,,AM1*CGA,15,0,2,0,,0,1,,1,0,0,0,,LAW,7411,,
1002,42918,1,A210,F,A21 M9530,,2,2,0,2,7,行政救濟法專題研究二,Seminar on Administrative Remedy Law (Ⅱ),14940,A01124,林明昕,LIN MING-XIN,,,,,,,,,,,,34,,,,,,,AM1*CGA,15,0,2,0,教室為法研6。,0,1,,1,0,0,0,Y,LAW,7412,,
1002,14935,1,A210,F,A21 M9560,,2,2,0,2,7,比較人權法學專題研究一,Seminar on Comparative Jurisprudence of Human Rights (Ⅰ),14647,A01110,蔡宗珍,TZUNG-JEN TSAI,法研5,,,,,,,56,,,,,,,,,,,AM1,20,0,2,0,,0,1,,1,0,0,0,,LAW,7415,,
1002,47156,1,A210,F,A21 M9570,,2,2,0,2,7,比較人權法學專題研究二,Seminar on Comparative Jurisprudence of Human Rights (Ⅱ),14647,A01110,蔡宗珍,TZUNG-JEN TSAI,,,,,,,,56,,,,,,,,,,,AM1,20,0,2,0,教室為法研5。,0,1,,1,0,0,0,Y,LAW,7416,,
1002,40191,1,A210,F,A21 M9580,,2,2,0,2,7,憲法法院專題研究一,Seminar on Constitutional Courts (Ⅰ),9313,A01060,葉俊榮,JIUNN-RONG YEH,法研7,,,,,,,56,,,,,,,,,,,AM1,20,0,2,0,教室為法研7(1709)。,0,1,,1,0,0,0,,LAW,7456,,
1002,76804,3,A210,F,A21 M9620,,2,2,0,2,7,女性主義法律史專題研究,Seminar on Feminist Legal Histories,14648,A01116,陳昭如,CHAO-JU CHEN,,,,法研5,,,,,,,,,,78,,,,,AM1,15,0,2,0,,0,1,,1,0,0,0,,LAW,7435,2,
1002,76804,3,P030,,A21 M9620,,2,2,0,2,7,女性主義法律史專題研究,Seminar on Feminist Legal Histories,14648,A01116,陳昭如,CHAO-JU CHEN,,,,法研5,,,,,,,,,,78,,,,,AM1,15,0,2,0,,0,1,,1,0,0,0,,LAW,7435,2,
1002,24352,1,A210,F,A21 M9630,,2,2,0,2,7,英美法理學專題研究一,Seminar on Anglo-American Jurisprudence(Ⅰ),20624,A01133,莊世同,SHIH-TUNG CHUANG,,,法研4,,,,,,,,,34,,,,,,,AM1,22,0,3,0,,0,1,,1,0,0,0,,LAW,7440,,
1002,64392,3,A210,F,A21 M9670,,2,2,0,2,7,身分法專題研究一,Seminar on Family and Succession Law(Ⅰ),15962,A01130,黃詩淳,SIEH-CHUEN HUANG,法研1,,,,,,,78,,,,,,,,,,,AM1,20,0,2,0,,0,1,,1,0,0,0,,LAW,7444,8,
1002,76347,1,A210,F,A21 M9690,,2,2,0,2,7,法哲學與酷兒研究專題一,Seminar on Philosophy of Law and Queer Studies(Ⅰ),12755,A01095,陳妙芬,MIAOFEN CHEN,法研6,,,,,,,78,,,,,,,,,,,AM1,20,0,2,0,,0,1,,1,0,0,0,,LAW,5117,,
1002,76347,1,P030,,A21 M9690,,2,2,0,2,7,法哲學與酷兒研究專題一,Seminar on Philosophy of Law and Queer Studies(Ⅰ),12755,A01095,陳妙芬,MIAOFEN CHEN,法研6,,,,,,,78,,,,,,,,,,,AM1,20,0,2,0,,0,1,,1,0,0,0,,LAW,5117,,
1002,66630,1,A210,F,A21 M9710,,2,2,0,2,7,國際環境法專題研究一,Seminar on International Environmental Law(Ⅰ),14028,A01115,張文貞,WEN CHEN CHANG,,,法研7,,,,,,,,,34,,,,,,,AM1,24,0,1,0,教室為法研7(1709)。,0,1,,1,0,0,0,,LAW,7448,,
1002,24677,1,A210,F,A21 M9750,,2,2,0,2,7,美國公法案例專題研究一,Seminar on American Public Case Law(Ⅰ),14028,A01115,張文貞,WEN CHEN CHANG,,法研6,,,,,,,,78,,,,,,,,,AM1,24,0,1,0,,0,1,,1,0,0,0,,LAW,7452,,
1002,80197,1,A210,F,A21 M9790,,2,2,0,2,7,國際商事法專題研究一,Seminar on Transnational Commercial Law(Ⅰ),20623,A01132,邵慶平,CHING-PING SHAO,,,法研2,,,,,,,,,34,,,,,,,AM1,24,0,2,0,,0,1,,1,0,0,0,,LAW,7460,,
1002,88215,1,A210,F,A21 M9830,,2,2,0,2,7,德國法哲學專題研究一,Seminar on German Philosophy of Law(Ⅰ),12264,A01089,顏厥安,CHUEH-AN YEN,,法研5,,,,,,,,78,,,,,,,,,AM1,24,0,1,0,,0,1,,1,0,0,0,,LAW,7464,,
1002,54775,1,A010,O,A21 U0620,,2,2,0,2,7,證券交易法,Securities Regulation,14247,A01101,林仁光,JEN GUANG LIN,,法2311,,,,,,,,12,,,,,,,,,CGA*AU0*AU2,70,0,2,0,與研究所合開。限修過「商事法總論及公司法」（A01 38000）。管理學院學生憑成績單加選。,0,1,,1,0,0,0,Y,LAW,5030,,
1002,54775,1,A210,F,A21 U0620,,2,2,0,2,7,證券交易法,Securities Regulation,14247,A01101,林仁光,JEN GUANG LIN,,法2311,,,,,,,,12,,,,,,,,,CGA*AU0*AU2,70,0,2,0,與大學部合開。限大學未修過「證券交易法」。管理學院及本所研究生開學憑大學成績單加選。,0,1,,1,0,0,0,Y,LAW,5030,,
1002,54775,1,A410,A,A21 U0620,,2,2,0,2,7,證券交易法,Securities Regulation,14247,A01101,林仁光,JEN GUANG LIN,,法2311,,,,,,,,12,,,,,,,,,CGA*AU0*AU2,70,0,2,0,研究生初選不開放，限已修過「公司法」(A41 M0430)，開學憑成績單加選。,0,1,,1,0,0,0,Y,LAW,5030,,
1002,26753,1,A010,O,A21 U0720,,2,2,0,2,7,銀行法專題研究,Seminar on Banking Law,63136,A01038,余雪明,SYUE-MING YU,法1303,,,,,,,78,,,,,,,,,,,AU2,60,0,2,0,與研究所合開。研究生得另舉行研討會二次。,0,1,,1,0,0,0,,LAW,5031,,
1002,26753,1,A210,F,A21 U0720,,2,2,0,2,7,銀行法專題研究,Seminar on Banking Law,63136,A01038,余雪明,SYUE-MING YU,法1303,,,,,,,78,,,,,,,,,,,AU2,60,0,2,0,與大學部合開。研究生得另舉行研討會二次。,0,1,,1,0,0,0,,LAW,5031,,
1002,61710,1,A010,O,A21 U1860,,2,2,0,2,7,電子支付法專題研究一,Legal Issues of Payment Systems (Ⅰ),14939,A01125,蔡英欣,CAI YING-XIN,,法1402,,,,,,,,56,,,,,,,,,AU3,30,0,1,0,與研究所合開。,0,1,,1,0,0,0,,LAW,5166,,
1002,61710,1,A210,F,A21 U1860,,2,2,0,2,7,電子支付法專題研究一,Legal Issues of Payment Systems (Ⅰ),14939,A01125,蔡英欣,CAI YING-XIN,,法1402,,,,,,,,56,,,,,,,,,AU3,30,0,1,0,修過「電子支付法專題研究」(A21 U2000)者，請選專題研究二或三。與大學部合開。,0,1,,1,0,0,0,,LAW,5166,,
1002,24059,1,A210,F,A21 U1870,,2,2,0,2,7,電子支付法專題研究二,Legal Issues of Payment Systems (Ⅱ),14939,A01125,蔡英欣,CAI YING-XIN,,,,,,,,,,56,,,,,,,,,AM1,30,0,1,0,教室為法1402。與大學部合開。,0,1,,1,0,0,0,Y,LAW,5167,,
1002,67469,1,A010,O,A21 U2130,,2,2,0,2,7,法律經濟分析一,Economic Analysis of Law (Ⅰ),51085,A01106,簡資修,,,,,法研5,,,,,,,,,,34,,,,,AU2,24,0,1,0,與研究所合開。,0,1,,1,0,0,0,,LAW,5181,,
1002,67469,1,A210,F,A21 U2130,,2,2,0,2,7,法律經濟分析一,Economic Analysis of Law (Ⅰ),51085,A01106,簡資修,,,,,法研5,,,,,,,,,,34,,,,,AU2,24,0,1,0,與大學部合開。,0,1,,1,0,0,0,,LAW,5181,,
1002,67469,1,A410,A,A21 U2130,,2,2,0,2,7,法律經濟分析一,Economic Analysis of Law (Ⅰ),51085,A01106,簡資修,,,,,法研5,,,,,,,,,,34,,,,,AU2,24,0,1,0,,0,1,,1,0,0,0,,LAW,5181,,
1002,47457,1,A010,O,A21 U2140,,2,2,0,2,7,法律經濟分析二,Economic Analysis of Law (Ⅱ),51085,A01106,簡資修,,,,,,,,,,,,,,,34,,,,,AU2,24,0,1,0,教室為法研5。與研究所合開。,0,1,,1,0,0,0,Y,LAW,5182,,
1002,47457,1,A210,F,A21 U2140,,2,2,0,2,7,法律經濟分析二,Economic Analysis of Law (Ⅱ),51085,A01106,簡資修,,,,,,,,,,,,,,,34,,,,,AU2,24,0,1,0,教室為法研5。與大學部合開。,0,1,,1,0,0,0,Y,LAW,5182,,
1002,47457,1,A410,A,A21 U2140,,2,2,0,2,7,法律經濟分析二,Economic Analysis of Law (Ⅱ),51085,A01106,簡資修,,,,,,,,,,,,,,,34,,,,,AU2,24,0,1,0,教室為法研5。,0,1,,1,0,0,0,Y,LAW,5182,,
1002,39584,3,A010,P,A21 U2670,,2,2,0,2,7,國際法專題討論一,Seminar on International Law (Ⅰ),13701,A01099,姜皇池,HUANG-CHIH CHIANG,,,,法研1,,,,,,,,,,34,,,,,AU2,30,0,2,0,與研究所合開。,0,1,,1,0,0,0,,LAW,5392,2,
1002,39584,3,A210,F,A21 U2670,,2,2,0,2,7,國際法專題討論一,Seminar on International Law (Ⅰ),13701,A01099,姜皇池,HUANG-CHIH CHIANG,,,,法研1,,,,,,,,,,34,,,,,AU2,30,0,2,0,與大學部合開。,0,1,,1,0,0,0,,LAW,5392,2,
1002,57942,3,A010,P,A21 U2680,,2,2,0,2,7,國際法專題討論二,Seminar on International Law (Ⅱ),13701,A01099,姜皇池,HUANG-CHIH CHIANG,,,,,,,,,,,,,,34,,,,,AU2,30,0,2,0,教室為法研1。與研究所合開。,0,1,,1,0,0,0,Y,LAW,5393,B,
1002,57942,3,A210,F,A21 U2680,,2,2,0,2,7,國際法專題討論二,Seminar on International Law (Ⅱ),13701,A01099,姜皇池,HUANG-CHIH CHIANG,,,,,,,,,,,,,,34,,,,,AU2,30,0,2,0,教室為法研1。與大學部合開。,0,1,,1,0,0,0,Y,LAW,5393,B,
1002,57043,3,A010,P,A21 U2690,,2,2,0,2,7,國際法專題討論三,Seminar on International Law (Ⅲ),13701,A01099,姜皇池,HUANG-CHIH CHIANG,,,,,,,,,,,,,,34,,,,,AU2,30,0,2,0,教室為法研1。與研究所合開。,0,1,,1,0,0,0,Y,LAW,5394,B,
1002,57043,3,A210,F,A21 U2690,,2,2,0,2,7,國際法專題討論三,Seminar on International Law (Ⅲ),13701,A01099,姜皇池,HUANG-CHIH CHIANG,,,,,,,,,,,,,,34,,,,,AU2,30,0,2,0,教室為法研1。與大學部合開。,0,1,,1,0,0,0,Y,LAW,5394,B,
1002,79589,3,A010,],A21 U2910,,2,2,0,2,7,性別與肢體開發,Gender and Body Agency,12755,A01095,陳妙芬,MIAOFEN CHEN,,,,,,,,,,78,,,,,,,,,,25,0,3,0,上課教室為綜合體育館B1技擊室A間(近桌球室)。婦女學程。學程學生優先。,0,1,,1,0,0,0,,LAW,5491,2,
1002,79589,3,A210,F,A21 U2910,,2,2,0,2,7,性別與肢體開發,Gender and Body Agency,12755,A01095,陳妙芬,MIAOFEN CHEN,,,,,,,,,,78,,,,,,,,,,25,0,3,0,上課教室:一活。婦女學程。學程學生優先。,0,1,,1,0,0,0,,LAW,5491,2,
1002,79589,3,P030,,A21 U2910,,2,2,0,2,7,性別與肢體開發,Gender and Body Agency,12755,A01095,陳妙芬,MIAOFEN CHEN,,,,,,,,,,78,,,,,,,,,,25,0,3,0,上課教室:一活。婦女學程。學程學生優先。,0,1,,1,0,0,0,,LAW,5491,2,
1002,81707,1,A010,],A21 U3220,,2,2,0,2,7,法倫理學文獻選讀一,Selected Readings of Law and Ethics (Ⅰ),12264,A01089,顏厥安,CHUEH-AN YEN,,法1403,,,,,,,,56,,,,,,,,,,40,0,1,0,與研究所合開。本學期以「正義論」為主。,0,1,,1,0,0,0,,LAW,5051,,
1002,81707,1,A210,F,A21 U3220,,2,2,0,2,7,法倫理學文獻選讀一,Selected Readings of Law and Ethics (Ⅰ),12264,A01089,顏厥安,CHUEH-AN YEN,,法1403,,,,,,,,56,,,,,,,,,,40,0,1,0,與大學部合開。本學期以「正義論」為主。,0,1,,1,0,0,0,,LAW,5051,,
1002,30776,1,A010,],A21 U3230,,2,2,0,2,7,法倫理學文獻選讀二,Selected Readings of Law and Ethics(Ⅱ),12264,A01089,顏厥安,CHUEH-AN YEN,,,,,,,,,,56,,,,,,,,,,40,0,1,0,教室為法1403。與研究所合開。本學期以「正義論」為主。,0,1,,1,0,0,0,Y,LAW,5064,,
1002,30776,1,A210,F,A21 U3230,,2,2,0,2,7,法倫理學文獻選讀二,Selected Readings of Law and Ethics(Ⅱ),12264,A01089,顏厥安,CHUEH-AN YEN,,,,,,,,,,56,,,,,,,,,,40,0,1,0,教室為法1403。與大學部合開。本學期以「正義論」為主。,0,1,,1,0,0,0,Y,LAW,5064,,
1002,23661,3,A010,O,A21 U3260,,2,2,0,2,7,金融市場監理專題討論一,Seminar on Financial Market Regulation (Ⅰ),63131,A01108,汪信君,HSIN CHUN WANG,,,,法研6,,,,,,,,,,78,,,,,AU2,22,0,1,0,與研究所合開。,0,1,,1,0,0,0,,LAW,5065,24,
1002,23661,3,A210,F,A21 U3260,,2,2,0,2,7,金融市場監理專題討論一,Seminar on Financial Market Regulation (Ⅰ),63131,A01108,汪信君,HSIN CHUN WANG,,,,法研6,,,,,,,,,,78,,,,,AU2,22,0,1,0,與大學部合開。,0,1,,1,0,0,0,,LAW,5065,24,
1002,88135,3,A011,4,A21 U3340,,2,2,0,2,7,法律倫理與專業倫理(一),Legal Ethics and Professional Ethics (Ⅰ),15961,A01129,吳從周,Chung-Jau Wu,法1401,,,,,,,56,,,,,,,,,,,AU2*CD1,100,0,2,0,大學部與研究所合開。,0,1,,1,0,0,0,,LAW,5045,248,
1002,88135,3,A012,4,A21 U3340,,2,2,0,2,7,法律倫理與專業倫理(一),Legal Ethics and Professional Ethics (Ⅰ),15961,A01129,吳從周,Chung-Jau Wu,法1401,,,,,,,56,,,,,,,,,,,AU2*CD1,100,0,2,0,大學部與研究所合開。,0,1,,1,0,0,0,,LAW,5045,248,
1002,88135,3,A013,4,A21 U3340,,2,2,0,2,7,法律倫理與專業倫理(一),Legal Ethics and Professional Ethics (Ⅰ),15961,A01129,吳從周,Chung-Jau Wu,法1401,,,,,,,56,,,,,,,,,,,AU2*CD1,100,0,2,0,大學部與研究所合開。,0,1,,1,0,0,0,,LAW,5045,248,
1002,88135,3,A210,F,A21 U3340,,2,2,0,2,7,法律倫理與專業倫理(一),Legal Ethics and Professional Ethics (Ⅰ),15961,A01129,吳從周,Chung-Jau Wu,法1401,,,,,,,56,,,,,,,,,,,AU2*CD1,100,0,2,0,大學部與研究所合開。,0,1,,1,0,0,0,,LAW,5045,248,
1002,74154,1,A010,O,A21 U3450,,2,2,0,2,7,保險法專題討論一,Seminar on Insurance Law (Ⅰ),63131,A01108,汪信君,HSIN CHUN WANG,,,,,法研5,,,,,,,,,,,78,,,,20,0,1,0,大學部與研究所合開。需修過保險法。修過保險法專題一者請選保險法專題討論二。,0,1,,1,0,0,0,Y,LAW,5514,,
1002,74154,1,A210,F,A21 U3450,,2,2,0,2,7,保險法專題討論一,Seminar on Insurance Law (Ⅰ),63131,A01108,汪信君,HSIN CHUN WANG,,,,,法研5,,,,,,,,,,,78,,,,20,0,1,0,大學部與研究所合開。需修過保險法。修過保險法專題一者請選保險法專題討論二。,0,1,,1,0,0,0,Y,LAW,5514,,
1002,65442,1,A010,O,A21 U3460,,2,2,0,2,7,保險法專題討論二,Seminar on Insurance Law (Ⅱ),63131,A01108,汪信君,HSIN CHUN WANG,,,,,,,,,,,,,,,,78,,,,20,0,1,0,教室為法研5。大學部與研究所合開。需修過保險法。修過保險法專題二者請選保險法專題討論三。,0,1,,1,0,0,0,Y,LAW,5515,,
1002,65442,1,A210,F,A21 U3460,,2,2,0,2,7,保險法專題討論二,Seminar on Insurance Law (Ⅱ),63131,A01108,汪信君,HSIN CHUN WANG,,,,,,,,,,,,,,,,78,,,,20,0,1,0,教室為法研5。大學部與研究所合開。需修過保險法。修過保險法專題二者請選保險法專題討論三。,0,1,,1,0,0,0,Y,LAW,5515,,
1002,16258,3,A010,P,A21 U3540,1,2,2,0,2,7,法律執業實務,Practical Lawyering,20634,A01135,瑪舍琦,SERGE A. MARTINEZ,,,,法研6,,,,,,,,,,56,,,,,,18,0,2,0,本課程以英語授課。與研究所合開。,0,1,,3,0,0,0,,LAW,5524,2B,The course is conducted in English。
1002,16258,3,A210,F,A21 U3540,1,2,2,0,2,7,法律執業實務,Practical Lawyering,20634,A01135,瑪舍琦,SERGE A. MARTINEZ,,,,法研6,,,,,,,,,,56,,,,,,18,0,2,0,本課程以英語授課。與大學部合開。,0,1,,3,0,0,0,,LAW,5524,2B,The course is conducted in English。
1002,27939,3,A010,P,A21 U4310,,2,2,0,2,7,言論自由,Freedom of Expression,63134,A01055,林子儀,TZU-YI LIN,,,,,法研1,,,,,,,,,,,34,,,,30,0,2,0,與研究所合開。,0,1,,1,0,0,0,,LAW,5053,12,
1002,27939,3,A210,F,A21 U4310,,2,2,0,2,7,言論自由,Freedom of Expression,63134,A01055,林子儀,TZU-YI LIN,,,,,法研1,,,,,,,,,,,34,,,,30,0,2,0,與大學部合開。,0,1,,1,0,0,0,,LAW,5053,12,
1002,60345,3,A010,R,A21 U4350,,2,2,0,2,7,犯罪學專題討論,Seminar on Criminology,14248,A01102,王皇玉,HUANG YU WANG,,,,法2201,,,,,,,,,,34,,,,,,60,0,2,0,與研究所合開。,0,1,,1,0,0,0,,LAW,5060,2,
1002,60345,3,A210,F,A21 U4350,,2,2,0,2,7,犯罪學專題討論,Seminar on Criminology,14248,A01102,王皇玉,HUANG YU WANG,,,,法2201,,,,,,,,,,34,,,,,,60,0,2,0,與大學部合開。,0,1,,1,0,0,0,,LAW,5060,2,
1002,59738,3,A010,],A21 U6350,,2,2,0,2,7,法理學經典選讀專題討論一,Seminar on the Selected Classics of Jurisprudence(Ⅰ),20624,A01133,莊世同,SHIH-TUNG CHUANG,,法1402,,,,,,,,34,,,,,,,,,,32,0,3,0,,0,1,,1,0,0,0,,LAW,5089,2,
1002,59738,3,A210,F,A21 U6350,,2,2,0,2,7,法理學經典選讀專題討論一,Seminar on the Selected Classics of Jurisprudence(Ⅰ),20624,A01133,莊世同,SHIH-TUNG CHUANG,,法1402,,,,,,,,34,,,,,,,,,,32,0,3,0,,0,1,,1,0,0,0,,LAW,5089,2,
1002,50698,3,A010,P,A21 U6370,,2,2,0,2,7,正當法律程序原則與行政程序,Doctrine of Due Process of Law and Administrative Procedure,63123,A01058,許宗力,,,法研2,,,,,,,,78,,,,,,,,,,30,0,2,0,與研究所合開。,0,1,,1,0,0,0,,LAW,5100,2,
1002,50698,3,A210,F,A21 U6370,,2,2,0,2,7,正當法律程序原則與行政程序,Doctrine of Due Process of Law and Administrative Procedure,63123,A01058,許宗力,,,法研2,,,,,,,,78,,,,,,,,,,30,0,2,0,與大學部合開。,0,1,,1,0,0,0,,LAW,5100,2,
1002,16170,1,A010,O,A21 U6380,,2,2,0,2,7,比較法、法典化與法律移植專題,"Seminar on Comparative Law, Codification and Legal Transplant",11997,A01081,王文宇,WEN-YEU WANG,,法1506,,,,,,,,78,,,,,,,,,AU3,85,0,1,0,與研究所合開。,0,1,,1,0,0,0,,LAW,5105,,
1002,16170,1,A010,P,A21 U6380,,2,2,0,2,7,比較法、法典化與法律移植專題,"Seminar on Comparative Law, Codification and Legal Transplant",11997,A01081,王文宇,WEN-YEU WANG,,法1506,,,,,,,,78,,,,,,,,,AU3,85,0,1,0,與研究所合開。,0,1,,1,0,0,0,,LAW,5105,,
1002,16170,1,A010,R,A21 U6380,,2,2,0,2,7,比較法、法典化與法律移植專題,"Seminar on Comparative Law, Codification and Legal Transplant",11997,A01081,王文宇,WEN-YEU WANG,,法1506,,,,,,,,78,,,,,,,,,AU3,85,0,1,0,與研究所合開。,0,1,,1,0,0,0,,LAW,5105,,
1002,16170,1,A010,],A21 U6380,,2,2,0,2,7,比較法、法典化與法律移植專題,"Seminar on Comparative Law, Codification and Legal Transplant",11997,A01081,王文宇,WEN-YEU WANG,,法1506,,,,,,,,78,,,,,,,,,AU3,85,0,1,0,與研究所合開。,0,1,,1,0,0,0,,LAW,5105,,
1002,16170,1,A210,F,A21 U6380,,2,2,0,2,7,比較法、法典化與法律移植專題,"Seminar on Comparative Law, Codification and Legal Transplant",11997,A01081,王文宇,WEN-YEU WANG,,法1506,,,,,,,,78,,,,,,,,,AU3,85,0,1,0,與大學部合開。,0,1,,1,0,0,0,,LAW,5105,,
1002,42082,3,A010,R,A21 U6390,,2,2,0,2,7,刑事證據法專題討論一,Seminar on The Law of Criminal Evidence(Ⅰ),8884,A01057,陳志龍,TZE-LUNG CHEN,,,,法研7,,,,,,,,,,9A,,,,,,20,0,2,0,與研究所合開。與陳祐治教授合開。,0,1,,1,0,0,0,,LAW,5106,1,
1002,42082,3,A210,F,A21 U6390,,2,2,0,2,7,刑事證據法專題討論一,Seminar on The Law of Criminal Evidence(Ⅰ),8884,A01057,陳志龍,TZE-LUNG CHEN,,,,法研7,,,,,,,,,,9A,,,,,,20,0,2,0,與大學部合開。與陳祐治教授合開。,0,1,,1,0,0,0,,LAW,5106,1,
1002,62448,1,A010,R,A21 U6430,,2,2,0,2,7,鉅型經濟犯罪專題討論一,Seminar on The Public-related Economic Crime(Ⅰ),8884,A01057,陳志龍,TZE-LUNG CHEN,,,,,法研6,,,,,,,,,,,56,,,,20,0,2,0,與研究所合開。,0,1,,1,0,0,0,,LAW,5124,,
1002,62448,1,A210,F,A21 U6430,,2,2,0,2,7,鉅型經濟犯罪專題討論一,Seminar on The Public-related Economic Crime(Ⅰ),8884,A01057,陳志龍,TZE-LUNG CHEN,,,,,法研6,,,,,,,,,,,56,,,,20,0,2,0,與大學部合開。,0,1,,1,0,0,0,,LAW,5124,,
1002,95115,2,A010,O,A21 U6470,,2,2,0,2,7,國際稅法專題討論,Seminar on International Tax Law,5715,A01048,葛克昌,KEH-CHANG GEE,,,,,法研1,,,,,,,,,,,56,,,AM1,36,0,3,0,,0,1,,1,0,0,,,LAW,5128,,
1002,95115,2,A210,F,A21 U6470,,2,2,0,2,7,國際稅法專題討論,Seminar on International Tax Law,5715,A01048,葛克昌,KEH-CHANG GEE,,,,,法研1,,,,,,,,,,,56,,,AM1,36,0,3,0,,0,1,,1,0,0,,,LAW,5128,,
1002,14760,1,A410,H,A41 M0010,,0,0,0,2,7,碩士論文,Thesis (ML.),,,,,,,,,,,,,,,,,,,,,,,,45,0,1,0,,0,1,,1,0,0,0,,LawILS,7999,,
1002,52477,1,A410,G,A41 M0120,,4,4,0,2,3,民法債編各論,Civil Code-kinds of Obligations,10880,A01072,詹森林,SHENG-LIN JAN,,,科法一,,科法一,,,,,,,34,,,,34,,,CD1*AM1,35,0,2,0,不接受外系所學生選修。,0,1,,1,0,0,0,Y,LawILS,7040,,
1002,17469,1,A410,G,A41 M0130,,2,2,0,2,3,民法物權,Civil Code-property,12474,A01092,陳忠五,CHUNG-WU CHEN,科法一,,,,,,,56,,,,,,,,,,,CD1*AM1,45,0,3,0,不接受外系所學生選修。,0,1,,1,0,0,0,,LawILS,7030,,
1002,68470,1,A410,H,A41 M0142,,3,3,0,1,3,民事訴訟法下,Code of Civil Procedure (2),14645,A01113,沈冠伶,KUAN-LING SHEN,,,,,科法二,,,,,,,,,,,567,,,CD1,45,0,2,0,不接受外系所學生選修。,0,1,,1,0,0,0,Y,LawILS,7062,,
1002,68705,1,A410,G,A41 M0160,,3,3,0,2,3,民法債編總論二,Civil Code-general Provisions of Obligations (Ⅱ),12475,A01093,陳聰富,TSUNG-FU CHEN,,科法一,,,,,,,,678,,,,,,,,,CD1*AM1,45,0,2,0,不接受外系所學生選修。,0,1,,1,0,0,0,Y,LawILS,7034,,
1002,17284,1,A410,H,A41 M0222,,2,2,0,1,3,刑事訴訟法下,Code of Criminal Procedure (2),12528,A01090,王兆鵬,JAW-PERNG WANG,,科法二,,,,,,,,34,,,,,,,,,CD1,45,0,2,0,不接受外系所學生選修。,0,1,,1,0,0,0,Y,LawILS,7046,,
1002,11399,1,A410,G,A41 M0240,,3,3,0,2,3,刑法總則二,Criminal Code-general Principles (Ⅱ),20625,A01134,周漾沂,YANG-YI CHOU,,,,,科法一,,,,,,,,,,,567,,,CD1*AM1,45,0,2,0,不接受外系所學生選修。,0,1,,1,0,0,0,Y,LawILS,7044,,
1002,18333,1,A410,G,A41 M0310,,4,4,0,2,3,行政法,Administrative Law,11749,A01079,林明鏘,MING-CHIANG LIN,科法一,科法一,,,,,,78,,34,,,,,,,,,CD1*AM1,45,0,2,0,限修畢憲法。不接受外系所學生選修。,0,1,,1,0,0,0,,LawILS,7060,,
